Order_Date,Category,Product,Area,Channel,Payment_Method,Unit_Price_KES,Quantity,Discount_Pct,Revenue_KES,Customer_Rating,Units_Returned
24/09/2024,Books,Fiction Novel,Nakuru,In-Store,Credit Card,1612.59,10,25,12094.42,3.4,2
06/05/2023,Sports,Swimming Goggles,Thika,In-Store,Credit Card,4432.16,5,0,22160.8,4.7,0
14/07/2024,Sports,Yoga Mat,Eldoret,Online,Cash,37759.36,5,0,188796.8,4.9,0
02/10/2023,Clothing,Sneakers,Mombasa,Social Media,Credit Card,6575.69,2,20,10521.1,3.1,0
01/11/2023,Clothing,Boots,Nakuru,Mobile App,Credit Card,6499.82,5,20,25999.28,3.1,0
18/04/2024,Clothing,Dress,Thika,Social Media,Credit Card,1697.07,5,0,8485.35,4.7,0
13/02/2023,Home & Garden,Wall Art,Nakuru,In-Store,Cash,75734.42,6,10,408965.87,3,0
26/04/2024,Home & Garden,Blender,Eldoret,In-Store,Cash,15980.43,1,0,15980.43,3.4,0
23/07/2024,Home & Garden,Rug,Kisumu,Online,Credit Card,58677.78,6,5,334463.35,4.2,0
08/02/2023,Home & Garden,Blender,Thika,In-Store,Bank Transfer,49119.54,1,15,41751.61,3.2,0
22/06/2024,Home & Garden,Desk Lamp,Mombasa,In-Store,Credit Card,77602.77,6,5,442335.79,3.1,0
29/12/2024,Electronics,Headphones,Thika,In-Store,Credit Card,121280.3,2,0,315328.78,3.8,0
10/08/2023,Electronics,Smartwatch,Nairobi,In-Store,Credit Card,89811.02,4,25,269433.06,2.8,0
02/12/2023,Clothing,T-Shirt,Nakuru,Online,M-Pesa,11496.42,10,25,112090.095,2.7,1
31/01/2023,Books,Textbook,Eldoret,Online,M-Pesa,3216.83,4,0,12867.32,4,0
05/12/2024,Books,Fiction Novel,Eldoret,In-Store,PayPal,1976.38,1,5,1877.56,3.7,0
06/02/2024,Home & Garden,Wall Art,Kisumu,Online,Bank Transfer,73400.43,10,5,697304.08,3.4,0
22/04/2023,Clothing,T-Shirt,Nairobi,Mobile App,PayPal,1315.5,2,10,2367.9,3.8,0
24/06/2023,Books,Biographies,Nakuru,Mobile App,M-Pesa,2176.98,7,5,14476.92,4.5,0
12/12/2023,Clothing,Sneakers,Eldoret,In-Store,M-Pesa,3261.64,5,15,18020.561,2.7,1
01/09/2023,Home & Garden,Desk Lamp,Eldoret,Social Media,M-Pesa,66502.98,1,15,56527.53,3.7,0
12/03/2024,Books,Textbook,Thika,Online,PayPal,2519.8,2,0,5039.6,4.5,0
12/02/2024,Electronics,Laptop,Machakos,Online,PayPal,132970.73,6,20,638259.5,4.7,0
29/06/2023,Electronics,Headphones,Mombasa,Social Media,M-Pesa,49415.98,4,0,197663.92,4.4,0
12/05/2024,Home & Garden,Blender,Nairobi,Social Media,PayPal,44383.08,7,0,310681.56,4.1,0
29/04/2023,Sports,Football,Mombasa,In-Store,PayPal,49984.66,5,0,249923.3,3.1,1
14/11/2024,Electronics,Speaker,Eldoret,Social Media,Credit Card,52706.17,4,25,205554.063,4.3,0
15/04/2023,Books,Fiction Novel,Mombasa,In-Store,Cash,2266.43,2,0,4532.86,4.2,0
24/10/2023,Electronics,Smartwatch,Machakos,Online,PayPal,56499.94,10,0,564999.4,3.2,0
01/10/2024,Electronics,Camera,Nakuru,Mobile App,PayPal,121484.08,7,20,680310.85,3.9,0
02/07/2024,Home & Garden,Rug,Eldoret,Social Media,M-Pesa,71220.79,5,0,356103.95,4.5,0
06/08/2024,Sports,Dumbbells,Mombasa,Mobile App,PayPal,6714.87,1,10,6043.38,4,2
25/05/2023,Clothing,Jeans,Mombasa,Online,Credit Card,10150.64,4,10,36542.3,4.4,0
08/06/2023,Sports,Tennis Racket,Nairobi,Social Media,PayPal,42160.85,9,25,284585.74,3.5,0
16/06/2024,Books,Fiction Novel,Thika,Social Media,Credit Card,2697.68,5,5,12813.98,4,0
19/10/2023,Sports,Running Shoes,Thika,In-Store,PayPal,8828.27,9,0,79454.43,4.6,1
16/07/2024,Books,Comics,Nairobi,In-Store,PayPal,2252.02,6,0,13512.12,4.5,0
06/04/2023,Books,Biographies,Machakos,Mobile App,PayPal,2464.97,7,10,15529.31,4.5,0
11/04/2023,Books,Cookbook,Nakuru,Online,Credit Card,347.79,8,20,2225.86,4.2,0
16/07/2023,Clothing,Hoodie,Mombasa,Mobile App,PayPal,4373.8,2,10,7872.84,4.4,0
18/06/2023,Clothing,Jeans,Eldoret,Mobile App,PayPal,3626.87,1,0,3626.87,3.7,0
26/02/2023,Electronics,Camera,Machakos,Social Media,PayPal,59819.6,7,0,418737.2,2.8,2
27/01/2023,Books,Biographies,Mombasa,Online,M-Pesa,2438.61,10,15,20728.19,2.6,0
26/11/2023,Sports,Yoga Mat,Eldoret,Mobile App,M-Pesa,18006.25,10,0,180062.5,3.5,0
14/08/2023,Sports,Dumbbells,Machakos,Social Media,Bank Transfer,37842.47,1,15,32166.1,4.1,0
17/02/2024,Books,Science Book,Nakuru,Mobile App,Bank Transfer,819.4,8,0,6555.2,4.4,0
02/10/2024,Clothing,Sneakers,Mombasa,Mobile App,M-Pesa,6887.84,2,25,10331.76,4.6,1
10/03/2023,Electronics,Laptop,Eldoret,Online,Cash,5364.79,9,10,43454.8,4.9,0
20/12/2023,Books,Self-Help Book,Nairobi,In-Store,Cash,1445.21,3,5,5354.505,3.5,0
01/01/2023,Electronics,Headphones,Nairobi,In-Store,Credit Card,102348.84,2,0,204697.68,3.4,0
21/01/2024,Books,Self-Help Book,Machakos,Mobile App,Credit Card,1796.73,9,15,13744.98,2.8,0
15/08/2024,Electronics,Camera,Eldoret,Mobile App,Cash,41160.6,1,0,41160.6,3.3,0
31/08/2023,Books,Cookbook,Eldoret,Online,M-Pesa,1679.71,5,0,8398.55,3.6,0
11/07/2023,Electronics,Headphones,Nakuru,Online,Credit Card,135946.33,8,0,1087570.64,2.7,0
25/06/2023,Electronics,Headphones,Machakos,In-Store,M-Pesa,94983.31,5,20,379933.24,3.9,0
28/04/2023,Books,Textbook,Thika,Social Media,Credit Card,2725.21,4,5,10355.8,4.6,0
19/05/2024,Home & Garden,Coffee Maker,Nairobi,Mobile App,Credit Card,46136.09,8,0,369088.72,4.5,0
23/05/2024,Books,Science Book,Thika,Online,Bank Transfer,1830.63,1,20,1464.5,3.1,0
28/03/2023,Clothing,Hoodie,Machakos,Online,Cash,9292.16,7,0,65045.12,4.1,0
16/01/2023,Clothing,Boots,Kisumu,Mobile App,Credit Card,1491.17,7,15,8872.46,4.4,0
16/03/2023,Books,Fiction Novel,Thika,Mobile App,Bank Transfer,2122.18,2,0,4244.36,5,0
16/03/2024,Sports,Bicycle,Nakuru,Online,PayPal,35683.58,5,5,169497.01,4.1,0
04/02/2023,Sports,Swimming Goggles,Nairobi,In-Store,Credit Card,53595.29,1,15,45556,4.9,0
25/10/2024,Clothing,Boots,Machakos,Social Media,PayPal,8742.64,5,10,39341.88,2.8,1
06/02/2023,Home & Garden,Rug,Thika,Online,M-Pesa,23258.42,8,25,139550.52,4.2,0
27/01/2023,Home & Garden,Desk Lamp,Mombasa,Social Media,Bank Transfer,31727.3,4,0,126909.2,4.8,0
29/01/2024,Books,Textbook,Nairobi,Online,Bank Transfer,1883.67,9,25,12714.77,3.9,1
12/06/2024,Sports,Bicycle,Eldoret,Social Media,Credit Card,50320.47,3,15,128317.2,3.9,0
13/01/2024,Electronics,Speaker,Thika,Mobile App,PayPal,2096.88,3,5,5976.11,2.6,0
03/12/2024,Electronics,Camera,Machakos,Mobile App,Bank Transfer,58379,10,15,645087.95,2.6,0
06/07/2023,Clothing,Dress,Eldoret,In-Store,Cash,10303.54,5,10,46365.93,4.8,0
10/07/2023,Sports,Bicycle,Mombasa,In-Store,Cash,49692.22,10,10,447229.98,4.1,0
13/07/2024,Clothing,Boots,Eldoret,Mobile App,Bank Transfer,10048.55,4,5,38184.49,4.9,1
29/06/2024,Electronics,Tablet,Nakuru,In-Store,Cash,13781.83,6,0,82690.98,4.4,0
26/08/2024,Books,Self-Help Book,Kisumu,Social Media,Credit Card,3399.61,3,20,8159.06,3.1,0
27/07/2024,Home & Garden,Pillow Set,Eldoret,Mobile App,M-Pesa,18505.45,9,0,166549.05,4.3,0
17/01/2023,Electronics,Camera,Nakuru,Mobile App,Bank Transfer,142537.41,9,15,1090411.19,4,0
22/11/2024,Home & Garden,Rug,Kisumu,In-Store,M-Pesa,16177.44,10,0,210306.72,4.6,0
18/08/2024,Electronics,Headphones,Eldoret,Social Media,Credit Card,8939.7,9,15,68388.71,3.1,0
09/04/2024,Electronics,Speaker,Kisumu,In-Store,Bank Transfer,47521.91,6,10,256618.31,2.8,0
02/05/2024,Clothing,T-Shirt,Mombasa,In-Store,Cash,7622.86,4,20,24393.15,4.3,1
27/09/2024,Electronics,Laptop,Machakos,Social Media,Bank Transfer,128030.78,1,0,128030.78,3.2,0
28/01/2024,Electronics,Tablet,Machakos,Online,M-Pesa,116897.39,3,25,263019.13,4,1
07/01/2023,Electronics,Camera,Eldoret,Social Media,PayPal,10901.06,3,25,24527.39,3.2,0
24/07/2024,Sports,Tennis Racket,Eldoret,Mobile App,Bank Transfer,10269.7,3,15,26187.74,4.5,0
14/10/2023,Books,Science Book,Nairobi,Mobile App,PayPal,1920.61,8,25,11523.66,3.2,0
08/01/2024,Books,Comics,Kisumu,Mobile App,Cash,2032.32,6,20,9755.14,4.5,0
10/12/2024,Sports,Running Shoes,Mombasa,In-Store,Cash,57505.5,2,0,149514.3,3.3,0
16/03/2023,Electronics,Smartphone,Nairobi,In-Store,Cash,57130.53,4,5,217096.01,4.9,0
07/05/2024,Electronics,Speaker,Kisumu,Mobile App,M-Pesa,32834.9,6,15,167457.99,2.6,0
31/01/2024,Books,Biographies,Thika,In-Store,M-Pesa,1208.51,5,20,4834.04,4,2
20/10/2024,Books,Self-Help Book,Nakuru,In-Store,Bank Transfer,1736.81,8,10,12505.03,3.5,0
27/06/2023,Clothing,Dress,Machakos,In-Store,Cash,3811,2,5,7240.9,4.3,0
22/10/2024,Electronics,Camera,Mombasa,In-Store,M-Pesa,20691.72,10,0,206917.2,2.5,0
16/05/2024,Electronics,Smartphone,Nakuru,Online,M-Pesa,78899.41,7,10,497066.28,2.9,0
01/07/2023,Books,Cookbook,Nairobi,In-Store,Bank Transfer,1592.88,2,25,2389.32,4.5,1
19/05/2023,Books,Science Book,Kisumu,Mobile App,Cash,2098.53,5,25,7869.49,3.4,1
04/11/2024,Electronics,Tablet,Mombasa,Online,PayPal,122866.86,8,20,1022252.27,4.3,0
13/04/2024,Sports,Swimming Goggles,Mombasa,Social Media,M-Pesa,38937.97,3,0,116813.91,4.2,0
13/08/2024,Clothing,Sneakers,Thika,In-Store,M-Pesa,4246.96,3,0,12740.88,4.9,1
17/10/2024,Clothing,Boots,Nakuru,In-Store,M-Pesa,8927.26,6,0,53563.56,3.3,0
24/11/2023,Clothing,Jeans,Mombasa,Mobile App,Cash,8578.41,4,5,42377.348,3.3,0
11/09/2023,Books,Comics,Thika,Social Media,Bank Transfer,1000.37,7,10,6302.33,4.9,0
02/04/2024,Home & Garden,Rug,Kisumu,Social Media,PayPal,57466.88,2,0,114933.76,4,0
26/02/2023,Sports,Bicycle,Nairobi,In-Store,PayPal,10955.24,2,0,21910.48,3.3,0
16/08/2024,Sports,Bicycle,Machakos,Social Media,M-Pesa,13325.69,6,0,79954.14,4.9,1
09/01/2024,Sports,Dumbbells,Mombasa,In-Store,M-Pesa,48851.85,2,0,97703.7,3.5,0
13/09/2024,Electronics,Smartwatch,Mombasa,In-Store,M-Pesa,132738.98,5,25,497771.18,4.5,0
09/07/2023,Books,Biographies,Eldoret,Social Media,Cash,2487.51,6,15,12686.3,3.1,0
02/02/2024,Electronics,Speaker,Machakos,Online,Credit Card,4565.88,5,5,21687.93,4.1,0
07/08/2024,Sports,Running Shoes,Nairobi,Social Media,M-Pesa,21205.12,3,5,60434.59,4.7,1
07/11/2023,Electronics,Speaker,Mombasa,In-Store,PayPal,112893.19,1,0,112893.19,3.2,1
04/08/2023,Sports,Dumbbells,Nairobi,In-Store,M-Pesa,34847.02,8,0,278776.16,4.2,0
01/08/2023,Sports,Yoga Mat,Mombasa,Social Media,M-Pesa,38217.47,3,0,114652.41,2.9,1
26/04/2023,Books,Science Book,Nakuru,In-Store,M-Pesa,668.53,2,0,1337.06,3.5,0
12/09/2023,Clothing,T-Shirt,Nairobi,Online,Bank Transfer,2063.85,6,25,9287.32,3,0
07/11/2024,Clothing,T-Shirt,Kisumu,In-Store,Bank Transfer,4873.26,4,0,19493.04,4.1,0
13/04/2023,Home & Garden,Rug,Eldoret,Online,Credit Card,61337.32,5,0,306686.6,2.7,0
18/05/2023,Sports,Football,Nakuru,In-Store,Cash,51674.72,10,15,439235.12,2.9,0
09/03/2023,Clothing,T-Shirt,Machakos,In-Store,Cash,11937.52,6,20,57300.1,4.5,0
18/01/2023,Electronics,Speaker,Mombasa,Mobile App,Credit Card,117324.4,10,25,879933,4.4,0
06/07/2024,Books,Fiction Novel,Mombasa,Mobile App,Credit Card,1656.36,6,15,8447.44,3.4,0
25/05/2023,Clothing,Jeans,Machakos,Online,Cash,11327.4,3,0,33982.2,5,1
03/03/2023,Books,Fiction Novel,Kisumu,In-Store,Bank Transfer,1038.58,8,10,7477.78,2.9,0
27/02/2024,Books,Comics,Thika,Online,Bank Transfer,1663.84,10,0,16638.4,3.1,0
16/08/2023,Home & Garden,Pillow Set,Thika,Online,Cash,26099.27,3,0,78297.81,4.3,1
31/07/2024,Electronics,Laptop,Nairobi,Online,M-Pesa,93188.31,7,25,489238.63,4.8,0
16/01/2024,Home & Garden,Coffee Maker,Machakos,Mobile App,PayPal,5938.68,8,15,40383.02,3.2,0
20/03/2024,Clothing,Dress,Nakuru,Online,Credit Card,10122.86,5,25,37960.73,2.5,0
13/04/2023,Electronics,Speaker,Nairobi,Online,M-Pesa,32668.48,7,5,217245.39,3.6,0
17/11/2024,Electronics,Headphones,Mombasa,Social Media,PayPal,8308.27,1,0,8308.27,2.8,0
23/02/2024,Electronics,Tablet,Thika,Online,Bank Transfer,14496.38,9,0,130467.42,3.6,0
27/06/2024,Books,Comics,Mombasa,Mobile App,M-Pesa,3400.08,5,15,14450.34,4.9,0
01/08/2024,Clothing,Hoodie,Nakuru,In-Store,M-Pesa,8596.74,1,0,8596.74,3.6,0
23/05/2024,Sports,Football,Kisumu,Social Media,Bank Transfer,42382.42,10,10,381441.78,2.6,0
23/03/2024,Electronics,Tablet,Mombasa,In-Store,PayPal,61581.82,8,10,443389.1,4.7,0
20/01/2023,Clothing,T-Shirt,Kisumu,Online,PayPal,3266.3,3,25,7349.18,2.6,2
11/03/2023,Books,Science Book,Nakuru,Online,Cash,3388.26,10,0,33882.6,4.5,0
01/11/2024,Sports,Bicycle,Thika,Social Media,M-Pesa,54887.41,1,0,54887.41,3.1,0
21/11/2023,Sports,Yoga Mat,Machakos,Mobile App,PayPal,779.8,4,0,4054.96,2.6,0
16/10/2024,Sports,Yoga Mat,Machakos,Mobile App,PayPal,49409.67,7,25,259400.77,3.1,0
15/04/2023,Books,Biographies,Nakuru,Online,Bank Transfer,1523.11,9,10,12337.19,3.5,0
07/08/2024,Electronics,Laptop,Mombasa,Social Media,Cash,142976.86,8,25,857861.16,3.2,0
19/08/2024,Clothing,Hoodie,Kisumu,Social Media,Credit Card,2925.76,9,10,23698.66,3.9,0
17/03/2024,Sports,Bicycle,Machakos,Online,M-Pesa,42862.32,5,0,214311.6,4.6,1
19/04/2023,Clothing,T-Shirt,Mombasa,Social Media,M-Pesa,6429.07,9,0,57861.63,2.7,0
29/08/2023,Clothing,Boots,Thika,Online,Cash,1593.4,9,0,14340.6,3.4,0
23/01/2023,Sports,Tennis Racket,Eldoret,Social Media,Credit Card,53908.34,2,25,80862.51,4.3,0
08/11/2023,Sports,Running Shoes,Thika,Online,M-Pesa,58248.19,7,10,477052.68,2.9,0
24/03/2024,Home & Garden,Pillow Set,Eldoret,In-Store,PayPal,78642.2,9,15,601612.83,4.8,0
29/04/2024,Electronics,Speaker,Nairobi,Mobile App,PayPal,8929.7,8,15,60721.96,4.2,0
04/04/2023,Clothing,Hoodie,Mombasa,Social Media,PayPal,1478.97,10,20,11831.76,4.4,0
19/04/2024,Clothing,Sneakers,Nakuru,Mobile App,Credit Card,7398.87,7,0,51792.09,4.3,0
31/12/2024,Books,Comics,Thika,Online,Cash,438.03,6,5,2496.77,4.8,0
01/07/2023,Sports,Bicycle,Nairobi,Mobile App,Bank Transfer,3214.86,9,5,27487.05,3.7,0
06/07/2023,Sports,Tennis Racket,Mombasa,Mobile App,Bank Transfer,21630.13,8,20,138432.83,3.2,0
29/09/2023,Sports,Bicycle,Thika,Mobile App,PayPal,22953.09,9,5,196248.92,4.8,0
28/07/2024,Home & Garden,Coffee Maker,Eldoret,Mobile App,Credit Card,5928.99,1,0,5928.99,3.3,0
01/01/2023,Clothing,Dress,Eldoret,In-Store,Bank Transfer,3665,9,0,32985,3.8,0
22/03/2024,Clothing,Dress,Eldoret,Social Media,PayPal,8511.91,4,0,34047.64,2.8,0
30/09/2024,Books,Self-Help Book,Machakos,Social Media,PayPal,2142.4,7,0,14996.8,4.6,0
08/11/2024,Electronics,Laptop,Machakos,Online,PayPal,134616.84,4,15,595006.438,4,0
16/12/2023,Clothing,Boots,Nakuru,Online,Credit Card,2953.45,7,0,20674.15,3.1,1
04/01/2024,Home & Garden,Pillow Set,Eldoret,Online,Bank Transfer,27130.1,1,0,27130.1,4.8,0
27/10/2024,Home & Garden,Coffee Maker,Mombasa,Mobile App,M-Pesa,49609.35,7,15,295175.63,2.6,0
08/03/2023,Home & Garden,Blender,Nairobi,Social Media,Bank Transfer,67734.13,8,25,406404.78,4.4,0
17/04/2024,Home & Garden,Pillow Set,Eldoret,Online,PayPal,43650.51,1,20,34920.41,4.6,0
01/12/2023,Home & Garden,Sofa,Nakuru,Mobile App,Bank Transfer,41744.15,2,5,103108.044,4.8,0
16/11/2023,Home & Garden,Pillow Set,Nakuru,In-Store,PayPal,32149.54,10,25,313458.015,3.5,0
08/05/2023,Electronics,Tablet,Kisumu,Mobile App,Cash,120929.74,1,0,120929.74,4,0
26/12/2023,Clothing,T-Shirt,Machakos,Social Media,Cash,3333.56,7,0,23334.92,3.7,0
27/12/2024,Electronics,Laptop,Machakos,Social Media,Credit Card,64344.83,4,20,267674.498,2.8,0
31/08/2024,Home & Garden,Blender,Eldoret,Online,Bank Transfer,39252.24,1,0,39252.24,4.1,0
29/11/2024,Clothing,Dress,Eldoret,Mobile App,Credit Card,1040.02,7,20,7571.343,4.5,0
26/09/2023,Sports,Tennis Racket,Nakuru,Social Media,Bank Transfer,24981.34,6,20,119910.43,2.9,0
07/08/2024,Home & Garden,Blender,Nakuru,Mobile App,Bank Transfer,60696.29,6,0,364177.74,3.6,1
19/02/2024,Home & Garden,Desk Lamp,Mombasa,Online,Bank Transfer,11163.78,6,10,60284.41,4.7,0
10/09/2024,Clothing,Hoodie,Nakuru,Mobile App,Cash,1123.21,7,15,6683.1,4,0
05/06/2023,Electronics,Smartphone,Thika,Social Media,Credit Card,128625.17,2,0,257250.34,3.2,1
04/02/2024,Books,Science Book,Nakuru,Social Media,Cash,1583.96,6,0,9503.76,2.6,0
30/06/2024,Home & Garden,Wall Art,Nairobi,Online,Cash,72928.94,9,10,590724.41,4.5,0
07/05/2024,Electronics,Smartphone,Machakos,Online,M-Pesa,72238.63,9,20,520118.14,4.3,2
14/01/2023,Clothing,Jeans,Machakos,Online,Credit Card,7145.16,6,25,32153.22,4.8,0
31/05/2023,Clothing,Boots,Nakuru,Mobile App,Credit Card,7843.83,7,0,54906.81,4.3,1
22/08/2023,Electronics,Laptop,Eldoret,Mobile App,Credit Card,110841.53,8,15,753722.4,3.6,0
29/09/2023,Books,Textbook,Machakos,Online,Bank Transfer,2073.14,3,15,5286.51,4.9,0
02/10/2023,Clothing,T-Shirt,Thika,In-Store,PayPal,4229.44,5,15,17975.12,2.6,0
21/07/2023,Books,Cookbook,Kisumu,Mobile App,Cash,2387.06,6,0,14322.36,4.6,0
29/11/2024,Clothing,Jeans,Mombasa,Social Media,Cash,9352.14,10,25,91183.365,4.3,2
16/05/2024,Books,Science Book,Machakos,Social Media,Credit Card,1077.27,5,0,5386.35,2.9,0
01/11/2024,Sports,Tennis Racket,Nakuru,In-Store,M-Pesa,53925.71,6,0,420620.538,4.5,0
31/01/2024,Books,Self-Help Book,Machakos,Online,Cash,1352.64,4,0,5410.56,4,0
24/08/2023,Clothing,Dress,Thika,In-Store,Cash,7677.48,4,15,26103.43,4.7,0
11/03/2024,Electronics,Smartwatch,Nairobi,Social Media,Bank Transfer,72177.25,5,0,360886.25,3.4,0
01/07/2024,Home & Garden,Blender,Thika,Mobile App,Cash,21541.5,1,5,20464.42,4.7,0
16/01/2023,Books,Biographies,Eldoret,In-Store,Bank Transfer,2554.65,9,0,22991.85,4.1,0
05/07/2024,Home & Garden,Desk Lamp,Thika,Online,Credit Card,43301.17,9,10,350739.48,4.3,0
15/08/2024,Sports,Tennis Racket,Nakuru,In-Store,PayPal,4218.7,6,25,18984.15,4.3,0
02/04/2023,Electronics,Tablet,Machakos,Social Media,Credit Card,39561.38,4,0,158245.52,4.7,2
29/08/2024,Sports,Football,Nakuru,Mobile App,Credit Card,16507.3,4,5,62727.74,3.6,0
31/01/2023,Clothing,Sneakers,Machakos,Online,Credit Card,11721.54,9,25,79120.4,3.5,0
30/05/2023,Sports,Dumbbells,Mombasa,Online,PayPal,33688.52,4,0,134754.08,2.8,0
17/04/2024,Electronics,Laptop,Mombasa,In-Store,M-Pesa,4409.06,9,20,31745.23,3.6,0
30/10/2023,Electronics,Smartwatch,Machakos,Social Media,Bank Transfer,20012,9,0,180108,3,0
18/10/2024,Electronics,Tablet,Nairobi,In-Store,PayPal,44825.72,6,5,255506.6,4.9,0
19/07/2023,Electronics,Speaker,Nakuru,Mobile App,Bank Transfer,117889.68,9,0,1061007.12,3.3,0
18/02/2024,Sports,Running Shoes,Machakos,Online,M-Pesa,816.8,1,25,612.6,4.8,0
06/12/2024,Home & Garden,Blender,Thika,Social Media,Bank Transfer,66860.02,6,0,401160.12,3.6,1
03/11/2023,Books,Science Book,Kisumu,Online,M-Pesa,341.73,7,15,2643.277,4.3,0
25/09/2024,Clothing,Dress,Nairobi,Social Media,PayPal,4225.21,7,10,26618.82,3.7,0
21/07/2024,Electronics,Tablet,Machakos,In-Store,Bank Transfer,64114.18,4,10,230811.05,2.9,0
24/06/2024,Sports,Tennis Racket,Eldoret,Social Media,Credit Card,23671.81,8,0,189374.48,3.1,0
08/01/2024,Sports,Tennis Racket,Thika,Online,Bank Transfer,32030.83,8,0,256246.64,2.6,0
10/12/2024,Books,Self-Help Book,Kisumu,Social Media,M-Pesa,2121.92,7,0,19309.472,2.8,1
25/01/2024,Clothing,Jacket,Thika,Mobile App,Bank Transfer,10266.61,9,0,92399.49,2.5,2
10/12/2023,Sports,Swimming Goggles,Nairobi,Mobile App,Credit Card,56480.26,8,15,499285.501,4.9,0
18/03/2023,Books,Science Book,Kisumu,Online,Credit Card,1862.49,7,0,13037.43,2.7,0
22/03/2024,Sports,Dumbbells,Kisumu,Online,PayPal,42938.54,7,0,300569.78,3.2,0
30/09/2023,Sports,Bicycle,Kisumu,Online,Bank Transfer,3771.64,5,15,16029.47,4.8,0
21/03/2024,Sports,Running Shoes,Thika,Mobile App,Cash,29474.73,1,15,25053.52,4.4,0
20/02/2023,Sports,Dumbbells,Mombasa,Mobile App,Bank Transfer,49931.97,10,0,499319.7,2.7,0
26/04/2024,Home & Garden,Coffee Maker,Kisumu,Online,Bank Transfer,14396.82,3,10,38871.41,5,0
14/06/2023,Sports,Tennis Racket,Kisumu,Mobile App,M-Pesa,4069.6,8,0,32556.8,4.2,0
07/01/2023,Clothing,T-Shirt,Mombasa,Social Media,M-Pesa,4979.09,9,15,38090.04,3.7,0
17/09/2024,Home & Garden,Pillow Set,Thika,Online,M-Pesa,10000.56,6,0,60003.36,2.9,0
07/01/2024,Electronics,Speaker,Thika,Online,Cash,29517.61,2,0,59035.22,3.1,0
16/03/2024,Books,Fiction Novel,Machakos,In-Store,Credit Card,440.32,8,0,3522.56,4,0
16/12/2024,Electronics,Headphones,Kisumu,Online,PayPal,86952.37,5,15,369547.57,4.5,0
19/12/2023,Sports,Tennis Racket,Nakuru,Social Media,PayPal,33586.78,4,20,107477.7,3.1,1
30/04/2024,Electronics,Headphones,Machakos,Online,PayPal,119368.67,9,0,1074318.03,3,0
27/12/2023,Sports,Yoga Mat,Mombasa,Online,M-Pesa,15914.33,1,0,20688.629,4.2,0
20/09/2023,Clothing,T-Shirt,Nakuru,Mobile App,Credit Card,11664.43,6,25,52489.93,3.8,1
12/07/2024,Clothing,Dress,Machakos,In-Store,Bank Transfer,6594.31,7,10,41544.15,3.6,0
14/07/2024,Books,Self-Help Book,Eldoret,In-Store,Cash,3151.19,9,5,26942.67,3.3,0
05/12/2023,Clothing,Jacket,Machakos,Mobile App,Bank Transfer,11022.55,9,0,99202.95,3.6,0
23/03/2023,Home & Garden,Wall Art,Nairobi,Social Media,Cash,36359.66,6,15,185434.27,3.4,0
20/04/2023,Clothing,Sneakers,Mombasa,Online,PayPal,891.16,6,15,4544.92,2.6,0
18/04/2024,Home & Garden,Wall Art,Nairobi,Online,Credit Card,8698.61,2,0,17397.22,4.4,1
29/11/2024,Electronics,Smartwatch,Thika,Online,Credit Card,50623.03,5,25,189836.36,4.2,0
29/11/2024,Electronics,Headphones,Thika,Mobile App,Credit Card,48638.8,5,0,243194,2.5,0
11/06/2023,Clothing,Jeans,Nakuru,Mobile App,PayPal,4609.46,1,0,4609.46,4.6,0
01/11/2024,Electronics,Smartphone,Kisumu,Online,Cash,33760.62,3,15,111916.454,4,0
29/03/2024,Sports,Running Shoes,Nairobi,Social Media,Cash,3203.26,8,0,25626.08,4.3,0
21/10/2024,Books,Biographies,Eldoret,Online,Cash,2566.55,10,15,21815.67,2.6,0
08/11/2023,Electronics,Smartphone,Nairobi,Social Media,Cash,143694.11,10,5,1774622.252,2.5,0
14/03/2024,Sports,Yoga Mat,Nairobi,Mobile App,Cash,8087.76,1,5,7683.37,2.6,0
22/09/2024,Home & Garden,Sofa,Nairobi,Mobile App,PayPal,72860.7,4,15,247726.38,4,0
16/02/2023,Sports,Running Shoes,Kisumu,In-Store,Cash,41349.87,6,0,248099.22,3.4,0
17/03/2023,Electronics,Headphones,Nakuru,Online,M-Pesa,60871.95,7,0,426103.65,3.9,0
09/11/2024,Books,Cookbook,Nairobi,In-Store,Bank Transfer,1903.05,3,5,5423.69,4.6,0
10/06/2023,Home & Garden,Rug,Mombasa,Online,M-Pesa,31896.34,8,20,204136.58,3.3,0
19/09/2023,Clothing,Boots,Kisumu,Online,M-Pesa,6172.15,7,15,36724.29,2.8,0
13/08/2023,Home & Garden,Sofa,Nakuru,Mobile App,Credit Card,46903.35,3,0,140710.05,4.5,0
31/12/2023,Electronics,Smartphone,Nairobi,Online,PayPal,7895.41,7,0,55267.87,4.1,1
29/01/2024,Sports,Bicycle,Eldoret,Mobile App,Credit Card,1428.3,2,0,2856.6,3.5,0
30/07/2024,Clothing,Sneakers,Nairobi,Mobile App,Cash,11513.41,8,15,78291.19,3.9,2
16/11/2023,Books,Cookbook,Machakos,In-Store,M-Pesa,847.17,10,20,6777.36,2.6,1
14/01/2024,Clothing,Jacket,Thika,In-Store,M-Pesa,10674.56,3,25,24017.76,3.4,0
04/04/2023,Home & Garden,Coffee Maker,Nakuru,Online,PayPal,10785.72,8,0,86285.76,4.5,0
24/10/2024,Clothing,Boots,Machakos,Online,Credit Card,2674.02,3,0,8022.06,4.5,0
